UNIQUE_ID,AGE,EDUCATION,EDUCATION-NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,NATIVE_COUNTRY
1411,28,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
14425,38,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,United-States
4142,39,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,Poland
3164,41,HS-grad,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,Japan
7492,32,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
12187,42,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States
891,41,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
15210,29,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
28394,65,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8109,44,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
5502,26,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States
7597,47,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
1120,41,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,Japan
10174,35,12th,8,Separated,Machine-op-inspct,Unmarried,White,Female,United-States
8897,28,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,United-States
31028,37,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
732,43,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
12756,20,Some-college,10,Never-married,Sales,Own-child,White,Female,United-States
3282,29,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Male,United-States
3061,68,7th-8th,4,Widowed,,Not-in-family,Black,Male,United-States
11091,30,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
11317,32,Assoc-acdm,12,Never-married,,Unmarried,White,Male,United-States
23552,49,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
2093,50,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,United-States
10088,43,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
15628,45,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,
9000,24,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20836,42,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
26739,35,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8313,37,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
26309,32,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
27506,31,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
9540,39,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
25249,33,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,Mexico
27269,25,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States
28611,57,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
14251,33,Some-college,10,Divorced,,Unmarried,Amer-Indian-Eskimo,Male,United-States
7164,56,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16078,25,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,China
15098,34,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
24430,45,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China
15877,48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
5295,43,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,United-States
5717,26,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,Poland
7675,42,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1685,40,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20707,31,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
19829,40,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7012,31,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13700,57,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,Mexico
4902,25,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
8877,47,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
7846,54,HS-grad,9,Divorced,,Other-relative,White,Male,United-States
30551,47,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
4719,25,Some-college,10,Divorced,Protective-serv,Other-relative,White,Male,United-States
18232,31,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7176,30,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
25701,40,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,United-States
11576,28,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
2900,47,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
11189,31,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
8354,39,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,United-States
8067,28,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,United-States
4188,34,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15404,23,9th,5,Never-married,Other-service,Unmarried,Black,Female,United-States
7356,40,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
24743,53,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
12315,47,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
5510,21,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,United-States
8865,23,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,United-States
25947,58,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10275,50,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
6240,31,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Female,United-States
1735,57,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14507,36,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,United-States
1315,63,Bachelors,13,Widowed,,Not-in-family,White,Female,United-States
3789,70,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10342,41,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
29755,48,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12282,57,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Puerto-Rico
4583,43,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,United-States
8054,23,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,United-States
6413,50,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
23336,54,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,
10446,22,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,United-States
622,24,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,United-States
2624,65,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
15902,44,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
4465,32,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
5296,40,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
14191,25,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,United-States
8859,28,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,United-States
10168,28,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,United-States
14742,62,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
11111,45,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
5388,32,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,United-States
31931,43,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,United-States
14264,20,Some-college,10,Never-married,Other-service,Own-child,White,Female,United-States
8514,45,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,Philippines
5699,29,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,United-States
2754,37,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States
17855,31,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
6718,27,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
10772,57,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22484,31,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12229,33,HS-grad,9,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,United-States
8695,38,HS-grad,9,Separated,Other-service,Unmarried,White,Female,United-States
16437,39,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
7200,57,Bachelors,13,Married-civ-spouse,,Husband,White,Male,United-States
8239,39,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
19586,47,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20390,46,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
5852,33,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
31769,51,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
5005,43,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,Portugal
1465,49,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,United-States
30501,37,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
30649,31,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,United-States
8056,20,Some-college,10,Never-married,Sales,Own-child,Black,Male,United-States
1980,24,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,El-Salvador
3373,33,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13464,49,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,United-States
506,28,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
3466,39,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14185,39,12th,8,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,
25962,48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
5070,51,HS-grad,9,Married-civ-spouse,,Husband,White,Male,United-States
6374,35,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico
6775,40,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5612,20,Some-college,10,Never-married,Sales,Own-child,White,Female,United-States
16697,33,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8595,47,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
15759,26,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,United-States
10942,51,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
7812,41,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
15669,29,HS-grad,9,Married-spouse-absent,Tech-support,Own-child,Black,Male,United-States
217,49,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
12202,34,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,United-States
15800,36,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,United-States
26117,25,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,United-States
13380,23,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,United-States
3016,38,Some-college,10,Divorced,Sales,Unmarried,White,Female,United-States
25931,31,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9564,55,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,United-States
4227,39,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
6046,34,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
23994,46,Bachelors,13,Divorced,Sales,Unmarried,White,Male,United-States
11117,54,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Germany
10837,55,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
10496,60,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
30354,60,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
2360,25,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,United-States
15603,51,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States
5674,54,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
8349,44,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
13747,44,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,Jamaica
5702,59,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3380,27,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,United-States
3574,43,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,United-States
13268,21,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
491,27,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,United-States
5221,50,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7841,19,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,United-States
4022,22,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,United-States
3464,20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
7856,31,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,United-States
11011,47,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
27123,58,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
30869,45,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico
2672,34,9th,5,Separated,Craft-repair,Not-in-family,White,Male,
8205,32,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1991,62,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,United-States
7958,38,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2751,43,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,United-States
5926,24,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
6700,33,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
24701,57,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
6687,22,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,United-States
8046,29,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States
2354,63,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
30678,29,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
4985,45,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12769,36,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
10641,19,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
7778,31,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
5721,36,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,United-States
11852,54,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1599,19,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
13990,47,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Philippines
15888,67,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11646,46,HS-grad,9,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,United-States
1343,65,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
29365,36,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16896,48,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12601,28,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,United-States
19825,38,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States
8812,40,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14117,40,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1218,58,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
8726,22,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
24690,32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
15515,46,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14087,20,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,United-States
6946,67,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
9921,17,10th,6,Never-married,Other-service,Own-child,White,Male,United-States
1638,22,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States
7088,63,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
14899,35,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
14089,76,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,United-States
10416,40,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
735,19,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
31289,67,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
27677,42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
21096,29,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,United-States
20139,48,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5515,23,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,Vietnam
15080,29,5th-6th,3,Married-civ-spouse,,Wife,White,Female,United-States
8568,43,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
31556,30,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2331,36,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,United-States
15050,51,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
16773,38,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Philippines
190,57,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9333,53,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
2830,54,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,United-States
7548,20,HS-grad,9,Never-married,Sales,Own-child,White,Female,Mexico
4319,26,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
12300,57,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
13277,20,Some-college,10,Never-married,,Own-child,White,Male,United-States
7931,37,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8916,35,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
12375,35,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,United-States
5012,38,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,United-States
2070,35,Some-college,10,Never-married,Sales,Not-in-family,White,Male,United-States
14170,60,Some-college,10,Divorced,Sales,Not-in-family,White,Female,United-States
22092,59,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8893,57,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
26570,40,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
9634,41,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
3746,39,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,United-States
1993,34,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3451,30,Some-college,10,Never-married,,Not-in-family,White,Female,United-States
3619,55,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,United-States
21934,55,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
9391,54,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,United-States
2389,42,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
14901,56,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
5907,17,12th,8,Never-married,Other-service,Own-child,Black,Male,United-States
7581,83,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,United-States
9331,33,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
475,20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
5414,42,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
1848,27,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,United-States
18628,53,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
6609,54,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
10366,56,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
1912,51,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
15863,26,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico
10551,18,12th,8,Never-married,Other-service,Own-child,Black,Male,United-States
10103,49,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,United-States
5322,54,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5568,44,Some-college,10,Divorced,Other-service,Unmarried,White,Male,United-States
11810,47,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
12717,47,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
7024,38,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
5819,37,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
12944,19,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,United-States
3444,20,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,United-States
5172,61,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,United-States
4702,40,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,United-States
14427,75,1st-4th,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,United-States
12046,60,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Hong
12163,49,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
4706,35,HS-grad,9,Married-civ-spouse,,Wife,White,Female,United-States
423,29,11th,7,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
6218,22,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,United-States
14731,22,Assoc-voc,11,Never-married,Other-service,Own-child,Black,Female,United-States
5795,63,Some-college,10,Divorced,Sales,Not-in-family,White,Female,United-States
8347,43,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
3027,52,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,United-States
6563,47,10th,6,Married-civ-spouse,Sales,Husband,White,Male,United-States
6953,36,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,Laos
6885,42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
17113,41,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
10766,27,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,United-States
11356,20,Some-college,10,Never-married,Other-service,Own-child,White,Male,United-States
3459,35,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
12740,36,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
12625,63,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
27556,40,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8080,34,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,Cambodia
5637,44,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
435,17,5th-6th,3,Never-married,Other-service,Other-relative,White,Male,Mexico
7117,28,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
15075,22,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,Haiti
8801,19,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,United-States
13365,43,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
8682,22,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,United-States
14127,34,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
7393,34,11th,7,Never-married,Other-service,Not-in-family,White,Female,Ireland
5821,40,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,United-States
10430,36,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States
18473,31,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1496,54,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
3667,57,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
11226,39,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,United-States
20739,38,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
13463,21,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
6453,29,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
7555,23,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,Mexico
12385,29,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
3726,44,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
7929,35,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,Philippines
13568,30,Assoc-acdm,12,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,Vietnam
12128,33,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,United-States
12290,48,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
9832,49,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
762,27,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
27139,28,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8840,30,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
5935,37,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,United-States
6160,40,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
14952,26,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
10591,30,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,United-States
5519,28,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
13074,40,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
12372,41,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
15634,29,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,United-States
