UNIQUE_ID,EMPLOYER_TYPE,OCCUPATION,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
23504,Self-emp-inc,Exec-managerial,0,0,40,>50K
12903,Private,Exec-managerial,0,0,40,<=50K
1869,Private,Tech-support,3103,0,40,>50K
14946,Private,Exec-managerial,0,0,40,<=50K
5911,Private,Exec-managerial,0,0,43,<=50K
22849,Private,Exec-managerial,99999,0,40,>50K
3868,Private,Other-service,0,0,50,<=50K
23344,Private,Farming-fishing,0,0,53,>50K
28965,Private,Exec-managerial,15024,0,50,>50K
618,,,0,0,35,<=50K
700,Private,Tech-support,0,0,40,<=50K
7044,Private,Adm-clerical,0,0,30,<=50K
7803,Private,Adm-clerical,0,0,12,<=50K
4508,Private,Adm-clerical,0,0,40,<=50K
5574,Local-gov,Other-service,0,0,35,<=50K
4722,Private,Exec-managerial,0,0,45,>50K
13486,Self-emp-not-inc,Craft-repair,0,0,44,<=50K
2314,Self-emp-not-inc,Other-service,1055,0,40,<=50K
1612,Self-emp-inc,Prof-specialty,0,0,35,>50K
31461,Private,Prof-specialty,0,0,16,>50K
15542,Private,Machine-op-inspct,0,0,40,<=50K
12490,Private,Handlers-cleaners,0,0,40,<=50K
8583,Private,Other-service,0,0,37,<=50K
16008,Local-gov,Other-service,0,0,53,<=50K
1923,,,0,0,45,<=50K
3915,Private,Other-service,594,0,16,<=50K
1373,Private,Tech-support,0,0,40,<=50K
5404,Private,Exec-managerial,0,0,45,<=50K
14607,Private,Adm-clerical,0,0,24,<=50K
5396,,,0,0,40,<=50K
6731,Private,Exec-managerial,4508,0,40,<=50K
6187,State-gov,Adm-clerical,0,0,10,<=50K
8180,Private,Farming-fishing,0,0,50,<=50K
9375,Private,Other-service,0,1602,10,<=50K
31888,Local-gov,Protective-serv,0,0,40,>50K
7210,Local-gov,Protective-serv,0,0,50,>50K
663,Private,Handlers-cleaners,0,0,40,<=50K
7595,State-gov,Adm-clerical,0,0,40,<=50K
10945,Never-worked,,0,0,35,<=50K
3933,Private,Prof-specialty,0,0,40,<=50K
3390,Private,Exec-managerial,0,0,40,>50K
16117,Private,Exec-managerial,0,0,50,>50K
5383,Private,Prof-specialty,0,0,43,<=50K
27735,Self-emp-inc,Exec-managerial,99999,0,70,>50K
9696,Federal-gov,Adm-clerical,4865,0,50,<=50K
25019,Private,Sales,0,0,45,>50K
12585,Private,Prof-specialty,0,0,40,<=50K
4836,Private,Exec-managerial,7298,0,84,>50K
9236,Private,Sales,4064,0,40,<=50K
11496,Private,Prof-specialty,4650,0,37,<=50K
21475,Private,Prof-specialty,0,0,45,>50K
7654,,,0,0,25,<=50K
11765,Private,Prof-specialty,2174,0,72,<=50K
10966,Self-emp-inc,Craft-repair,0,0,58,>50K
31327,Self-emp-not-inc,Sales,0,0,60,>50K
1228,Self-emp-not-inc,Other-service,0,0,45,<=50K
21037,Private,Exec-managerial,0,0,50,>50K
8691,Private,Other-service,0,0,30,<=50K
4048,Private,Exec-managerial,0,0,40,<=50K
13756,Local-gov,Other-service,0,0,26,<=50K
18909,Self-emp-inc,Exec-managerial,7688,0,40,>50K
12289,Private,Sales,0,0,55,<=50K
17985,Self-emp-not-inc,Adm-clerical,0,0,20,>50K
4266,Private,Other-service,0,0,20,<=50K
4095,Private,Adm-clerical,0,0,50,<=50K
4326,Private,Other-service,0,0,35,<=50K
24614,Private,Prof-specialty,10520,0,50,>50K
8420,Private,Exec-managerial,0,0,38,<=50K
6652,Private,Transport-moving,0,0,40,<=50K
6363,Self-emp-not-inc,Prof-specialty,0,0,65,<=50K
3703,Private,Transport-moving,0,0,40,<=50K
3207,State-gov,Prof-specialty,0,0,40,>50K
9003,Self-emp-inc,Sales,0,0,40,>50K
13259,Private,Prof-specialty,4650,0,20,<=50K
15029,Private,Exec-managerial,0,0,40,>50K
1237,Federal-gov,Adm-clerical,0,0,60,>50K
3907,Private,Exec-managerial,0,0,40,<=50K
9835,Private,Craft-repair,0,0,40,<=50K
9104,Private,Craft-repair,0,0,40,>50K
27141,Self-emp-inc,Transport-moving,5178,0,60,>50K
370,Private,Exec-managerial,0,0,40,>50K
19676,Self-emp-not-inc,Exec-managerial,7688,0,67,>50K
3822,Private,Adm-clerical,0,0,48,>50K
8154,Private,Prof-specialty,0,0,24,<=50K
1207,Private,Handlers-cleaners,0,0,25,<=50K
2265,Private,Other-service,0,0,15,<=50K
14076,Private,Exec-managerial,0,0,50,<=50K
3438,,,0,0,30,<=50K
2823,Private,Exec-managerial,0,0,40,<=50K
9571,Local-gov,Exec-managerial,0,0,33,<=50K
13331,Private,Prof-specialty,0,0,50,<=50K
8211,Private,Sales,0,0,30,<=50K
4392,Private,Exec-managerial,0,0,40,<=50K
2779,Private,Tech-support,0,0,40,<=50K
689,Self-emp-inc,Prof-specialty,0,0,80,<=50K
19456,Self-emp-not-inc,Transport-moving,0,1887,60,>50K
6176,Private,Prof-specialty,0,0,40,<=50K
1532,Private,Sales,0,0,50,>50K
12637,Private,Transport-moving,0,0,40,<=50K
5504,Private,Craft-repair,0,0,50,<=50K
12806,Private,Machine-op-inspct,0,0,40,<=50K
6019,Private,Machine-op-inspct,0,0,40,>50K
29531,Federal-gov,Exec-managerial,0,0,40,>50K
31165,Local-gov,Protective-serv,0,0,40,>50K
159,Private,Machine-op-inspct,5013,0,40,<=50K
8866,Local-gov,Prof-specialty,0,0,40,<=50K
8709,Local-gov,Prof-specialty,0,0,40,<=50K
15074,Private,Other-service,0,0,35,<=50K
15582,Private,Machine-op-inspct,0,0,40,<=50K
15440,Private,Prof-specialty,0,0,38,<=50K
15702,Private,Prof-specialty,0,0,40,<=50K
28048,Private,Exec-managerial,15024,0,50,>50K
13154,Private,Other-service,0,0,7,<=50K
8723,Private,Prof-specialty,0,0,21,<=50K
18074,Private,Exec-managerial,15024,0,65,>50K
14493,Private,Priv-house-serv,0,0,40,<=50K
9260,Private,Craft-repair,0,0,70,<=50K
13310,Private,Exec-managerial,0,0,50,>50K
23882,Private,Craft-repair,0,0,40,>50K
6632,Private,Craft-repair,0,0,50,<=50K
6940,Private,Other-service,0,0,40,<=50K
20170,Private,Craft-repair,0,0,40,>50K
19364,Local-gov,Exec-managerial,0,0,40,>50K
14860,Private,Prof-specialty,0,0,40,>50K
12190,Self-emp-not-inc,Farming-fishing,0,0,25,<=50K
853,Private,Transport-moving,0,0,50,<=50K
1919,State-gov,Adm-clerical,0,0,50,>50K
11306,Federal-gov,Adm-clerical,0,0,40,<=50K
2722,Private,Craft-repair,0,0,60,<=50K
10036,Self-emp-not-inc,Farming-fishing,0,0,35,<=50K
21985,Private,Exec-managerial,0,0,45,>50K
18350,Private,Sales,0,0,45,>50K
16503,Private,Exec-managerial,15024,0,50,>50K
11271,Private,Machine-op-inspct,0,1887,40,>50K
7352,Private,Sales,0,0,48,<=50K
7796,Private,Craft-repair,4934,0,47,>50K
4707,,,0,0,20,<=50K
12208,Private,Exec-managerial,0,0,50,<=50K
13970,Private,Sales,0,0,40,<=50K
6056,Private,Craft-repair,0,0,40,<=50K
10708,State-gov,Protective-serv,0,0,40,<=50K
8689,Private,Prof-specialty,0,0,40,<=50K
4011,Private,Craft-repair,0,0,40,>50K
21306,Private,Exec-managerial,0,0,50,>50K
28778,Private,Craft-repair,0,0,60,>50K
19707,Private,Craft-repair,0,0,60,>50K
9083,Private,Craft-repair,0,0,45,<=50K
2649,Private,Prof-specialty,0,0,40,<=50K
12628,Private,Adm-clerical,0,0,40,<=50K
6245,Private,Craft-repair,0,0,45,<=50K
15596,Private,Adm-clerical,15831,0,16,>50K
12547,Private,Adm-clerical,0,2001,40,<=50K
12536,Private,Handlers-cleaners,0,0,35,<=50K
18982,Private,Prof-specialty,99999,0,60,>50K
19129,Private,Prof-specialty,0,0,40,>50K
12885,Private,Machine-op-inspct,0,0,40,<=50K
4346,Local-gov,Prof-specialty,0,0,50,>50K
17744,,,99999,0,30,>50K
9821,State-gov,Prof-specialty,0,0,40,<=50K
12848,Private,Other-service,0,0,40,<=50K
14802,Private,Exec-managerial,0,0,40,>50K
12839,Private,Exec-managerial,0,0,60,>50K
12718,Private,Adm-clerical,0,0,40,<=50K
1346,Self-emp-inc,Prof-specialty,99999,0,60,>50K
9734,Private,Machine-op-inspct,0,0,40,<=50K
4407,Private,Machine-op-inspct,0,0,40,<=50K
4277,Private,Exec-managerial,0,1902,60,>50K
2312,Private,Handlers-cleaners,0,0,40,<=50K
13446,Self-emp-not-inc,Farming-fishing,0,0,50,>50K
24131,Private,Transport-moving,0,0,50,>50K
14897,Private,Adm-clerical,0,0,35,<=50K
6249,Self-emp-inc,Exec-managerial,0,0,50,>50K
418,Private,Tech-support,0,0,40,<=50K
10956,,,0,0,40,<=50K
9700,Self-emp-inc,Exec-managerial,0,0,60,<=50K
23434,Federal-gov,Adm-clerical,0,0,40,>50K
16965,Private,Tech-support,0,0,40,>50K
2819,Private,Sales,0,0,50,>50K
28533,Private,Prof-specialty,0,1902,55,>50K
10033,Private,Handlers-cleaners,0,0,40,<=50K
3953,Private,Other-service,0,0,40,<=50K
14833,Federal-gov,Transport-moving,0,0,65,>50K
1208,Private,Craft-repair,3103,0,40,>50K
30315,Federal-gov,Exec-managerial,0,0,40,>50K
9828,Private,Machine-op-inspct,0,0,20,<=50K
936,Private,Adm-clerical,0,0,40,<=50K
22528,Private,Craft-repair,0,1902,40,>50K
24149,Private,Exec-managerial,0,0,60,>50K
23468,Local-gov,Prof-specialty,0,0,40,>50K
24266,Private,Transport-moving,15024,0,40,>50K
15053,Private,Other-service,0,0,32,<=50K
23390,Private,Exec-managerial,0,0,55,>50K
14457,Private,Farming-fishing,0,0,65,<=50K
9410,Private,Sales,15024,0,45,>50K
14205,Private,Machine-op-inspct,0,0,40,<=50K
1107,Self-emp-inc,Exec-managerial,0,0,40,>50K
4439,Federal-gov,Prof-specialty,0,0,40,>50K
3493,Private,Farming-fishing,0,0,45,<=50K
3416,Local-gov,Protective-serv,0,0,40,<=50K
12586,Private,Craft-repair,0,1887,55,>50K
2747,Private,Sales,0,0,49,<=50K
2855,Private,Other-service,0,0,40,<=50K
30127,Private,Exec-managerial,0,0,49,>50K
4000,Private,Exec-managerial,0,1902,55,>50K
12937,State-gov,Prof-specialty,0,0,50,>50K
4704,Private,Adm-clerical,0,0,35,<=50K
11390,Self-emp-not-inc,Craft-repair,0,0,60,>50K
23978,Local-gov,Adm-clerical,0,0,50,>50K
7647,Private,Sales,0,0,50,<=50K
5573,Private,Prof-specialty,99999,0,65,>50K
25184,Self-emp-not-inc,Craft-repair,0,0,35,>50K
5241,Private,Transport-moving,0,0,40,<=50K
13699,Private,Sales,0,0,60,>50K
6297,Private,Exec-managerial,0,0,40,>50K
10925,Private,Craft-repair,0,0,45,<=50K
15936,Private,Prof-specialty,0,0,55,<=50K
26746,Private,Tech-support,0,0,40,>50K
17192,Private,Tech-support,0,0,40,>50K
18627,State-gov,Protective-serv,0,1902,40,>50K
6324,Local-gov,Prof-specialty,0,0,40,>50K
25415,Self-emp-not-inc,Prof-specialty,0,0,9,>50K
26897,Private,Sales,0,2824,50,>50K
128,Private,Exec-managerial,0,0,80,<=50K
4609,Self-emp-inc,Machine-op-inspct,0,0,30,<=50K
5759,State-gov,Prof-specialty,0,0,40,<=50K
6090,Private,Sales,0,0,40,<=50K
1492,Private,Sales,0,1762,30,<=50K
1297,Private,Prof-specialty,0,0,55,<=50K
13224,Private,Other-service,0,0,25,<=50K
24087,Private,Exec-managerial,0,1977,50,>50K
26183,Self-emp-inc,Exec-managerial,99999,0,40,>50K
6595,Local-gov,Prof-specialty,0,0,40,<=50K
10336,State-gov,Handlers-cleaners,0,0,40,<=50K
3100,Private,Machine-op-inspct,0,0,40,<=50K
5112,State-gov,Prof-specialty,0,0,30,<=50K
11540,Private,Exec-managerial,0,0,35,<=50K
15243,Private,Other-service,0,0,20,>50K
8809,Private,Sales,0,0,25,<=50K
28345,Private,Sales,0,0,40,>50K
6626,Private,Adm-clerical,0,0,45,<=50K
1321,Private,Craft-repair,0,0,40,<=50K
2211,Private,Adm-clerical,0,0,40,<=50K
11299,State-gov,Exec-managerial,0,0,60,<=50K
31421,Private,Sales,0,0,40,>50K
4932,Private,Craft-repair,0,0,40,>50K
25536,Private,Craft-repair,0,0,40,>50K
15191,Private,Machine-op-inspct,0,0,40,<=50K
3315,Private,Craft-repair,0,0,55,<=50K
2680,Private,Transport-moving,0,0,60,>50K
32564,Self-emp-inc,Exec-managerial,0,0,45,>50K
14546,Local-gov,Craft-repair,7688,0,40,>50K
7598,Private,Exec-managerial,0,0,40,>50K
18191,Federal-gov,Tech-support,0,0,40,>50K
9711,Private,Other-service,0,0,35,<=50K
14202,Private,Craft-repair,0,0,40,<=50K
698,Private,Tech-support,2174,0,40,<=50K
20453,Private,Craft-repair,0,0,40,>50K
1594,Private,Handlers-cleaners,0,0,40,<=50K
7727,Private,Adm-clerical,0,0,15,<=50K
6456,Self-emp-not-inc,Sales,0,0,45,<=50K
21844,Federal-gov,Craft-repair,0,0,40,>50K
7601,Self-emp-not-inc,Exec-managerial,0,1672,70,<=50K
28442,Private,Exec-managerial,0,0,40,>50K
10978,Private,Craft-repair,0,0,40,<=50K
31581,Self-emp-not-inc,Exec-managerial,0,0,40,>50K
9091,,,0,0,40,<=50K
2393,Private,Craft-repair,0,0,40,>50K
9464,Private,Machine-op-inspct,0,0,40,>50K
19141,,,0,0,50,>50K
6787,Private,Adm-clerical,0,0,40,<=50K
12525,Private,Exec-managerial,0,0,45,<=50K
14467,Private,Exec-managerial,15024,0,45,>50K
20247,Private,Adm-clerical,7298,0,40,>50K
13894,Federal-gov,Adm-clerical,0,0,40,>50K
10502,Private,Prof-specialty,0,0,40,<=50K
18698,Self-emp-not-inc,Prof-specialty,15024,0,40,>50K
14177,Self-emp-not-inc,Tech-support,0,0,50,>50K
7037,Private,Machine-op-inspct,0,0,40,<=50K
13079,Private,Exec-managerial,0,1977,50,>50K
6039,Private,Sales,0,0,40,<=50K
7471,Self-emp-not-inc,Prof-specialty,0,1977,50,>50K
7226,Private,Adm-clerical,0,0,25,<=50K
1500,Private,Adm-clerical,0,0,40,<=50K
10738,Private,Other-service,0,0,16,<=50K
27653,Private,Sales,0,0,55,>50K
4076,Self-emp-not-inc,Farming-fishing,0,0,60,<=50K
4308,Local-gov,Prof-specialty,0,0,45,>50K
10167,Private,Craft-repair,0,0,60,<=50K
9373,Private,Prof-specialty,0,0,50,>50K
11998,Private,Other-service,0,0,30,<=50K
3982,Private,Exec-managerial,0,0,40,>50K
13065,Private,Sales,0,0,35,<=50K
5433,Private,Handlers-cleaners,0,0,40,<=50K
10240,Private,Craft-repair,0,0,40,>50K
5749,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
16001,Private,Adm-clerical,0,0,28,<=50K
4536,Private,Exec-managerial,0,0,40,<=50K
8195,Private,Other-service,0,0,30,<=50K
13955,Private,Sales,0,0,60,>50K
4748,Private,Sales,0,0,15,<=50K
7953,Self-emp-not-inc,Prof-specialty,0,0,35,<=50K
305,Private,Sales,0,0,40,<=50K
366,,,0,0,24,<=50K
19023,,,8614,0,60,>50K
24189,Self-emp-inc,Sales,0,1887,45,>50K
9786,Private,Sales,0,0,40,>50K
5485,Private,Handlers-cleaners,0,0,40,>50K
32346,Self-emp-not-inc,Farming-fishing,0,0,50,>50K
24570,Private,Machine-op-inspct,0,0,45,>50K
8085,Private,Handlers-cleaners,0,0,30,<=50K
180,Private,Sales,0,0,30,<=50K
26816,Private,Sales,0,1902,55,>50K
15937,Private,Farming-fishing,0,0,12,<=50K
10948,Private,Craft-repair,99999,0,40,>50K
13355,Private,Sales,0,0,40,<=50K
11329,Private,Prof-specialty,0,1876,50,<=50K
14363,Private,Exec-managerial,0,0,45,>50K
824,Private,Exec-managerial,7298,0,45,>50K
20171,Private,Sales,0,0,50,>50K
21926,Private,Exec-managerial,0,0,45,>50K
9046,Private,Adm-clerical,0,0,50,<=50K
4089,Private,Protective-serv,0,0,25,<=50K
20762,Private,Prof-specialty,0,0,55,>50K
18557,Self-emp-not-inc,Prof-specialty,0,0,25,>50K
12791,Private,Sales,0,0,40,<=50K
3240,Private,Craft-repair,0,0,65,>50K
1687,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
545,Private,Sales,0,0,35,<=50K
6294,Private,Sales,0,0,15,<=50K
1341,Private,Adm-clerical,0,0,25,<=50K
14297,Private,Prof-specialty,0,0,45,>50K
6689,Private,Machine-op-inspct,0,0,40,<=50K
30836,Private,Exec-managerial,7688,0,65,>50K
5165,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
12345,Private,Prof-specialty,0,0,60,<=50K
13349,State-gov,Craft-repair,0,0,40,>50K
2064,Private,Transport-moving,0,0,20,<=50K
8126,Private,Exec-managerial,0,0,55,>50K
1607,Private,Sales,0,0,50,<=50K
6706,Private,Craft-repair,0,0,40,>50K
12378,Private,Craft-repair,0,0,40,<=50K
2532,Private,Sales,0,0,35,<=50K
10331,Self-emp-not-inc,Craft-repair,0,0,70,<=50K
13945,,,0,0,40,<=50K
3318,Private,Sales,0,0,50,>50K
32209,Private,Exec-managerial,0,0,50,>50K
14918,Private,Exec-managerial,7688,0,50,>50K
11110,Private,Exec-managerial,0,0,50,>50K
5407,,,0,0,25,<=50K
25043,Private,Sales,7688,0,50,>50K
24466,Private,Handlers-cleaners,0,0,40,>50K
4009,Self-emp-inc,Exec-managerial,0,0,84,>50K
25994,Private,Prof-specialty,0,0,50,>50K
5487,Private,Adm-clerical,0,0,40,<=50K
13650,Private,Craft-repair,0,0,40,<=50K
252,Private,Exec-managerial,0,0,40,<=50K
28657,Private,Prof-specialty,0,0,43,>50K
23373,Private,Other-service,0,0,32,>50K
9142,Private,Other-service,0,0,48,<=50K
14889,Private,Adm-clerical,0,0,20,<=50K
9110,Private,Other-service,0,0,20,<=50K
7525,Private,Other-service,0,0,40,<=50K
5841,Private,Machine-op-inspct,0,0,40,<=50K
6894,Private,Other-service,0,0,40,<=50K
9853,Local-gov,Protective-serv,0,0,56,>50K
10309,Private,Sales,0,1590,40,<=50K
4763,Private,Craft-repair,0,0,44,<=50K
11287,Private,Adm-clerical,0,0,40,<=50K
3657,Private,Adm-clerical,0,0,50,<=50K
29457,Private,Exec-managerial,0,0,40,>50K
12760,Private,Adm-clerical,0,0,40,<=50K
17663,Private,Craft-repair,11678,0,45,>50K
2202,Private,Craft-repair,0,0,40,<=50K
31298,Private,Exec-managerial,0,0,45,>50K
6798,Private,Prof-specialty,0,0,45,<=50K
11023,Private,Handlers-cleaners,0,0,40,<=50K
15566,Self-emp-inc,Exec-managerial,0,1902,40,>50K
9960,,,0,1602,40,<=50K
10513,Private,Sales,0,0,40,<=50K
12694,State-gov,Adm-clerical,0,1590,40,<=50K
3045,Private,Craft-repair,0,0,40,<=50K
9183,Private,Protective-serv,0,0,24,<=50K
10122,Private,Sales,0,0,30,<=50K
8286,Private,Machine-op-inspct,0,0,40,<=50K
12695,Private,Exec-managerial,0,1755,45,>50K
8740,Private,Other-service,0,0,35,<=50K
1091,Private,Machine-op-inspct,0,0,40,<=50K
9143,Private,Priv-house-serv,0,0,40,<=50K
1717,Private,Exec-managerial,0,0,35,<=50K
5983,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
5202,Private,Other-service,0,0,40,<=50K
26423,Self-emp-not-inc,Sales,0,0,70,>50K
13730,Private,Sales,0,0,48,<=50K
24247,Private,Prof-specialty,15020,0,50,>50K
19583,Private,Adm-clerical,0,1902,40,>50K
2650,Private,Other-service,0,0,40,<=50K
4632,Private,Handlers-cleaners,0,0,40,<=50K
10433,Local-gov,Prof-specialty,0,0,70,<=50K
6138,Private,Other-service,0,0,60,<=50K
29198,Private,Prof-specialty,0,0,50,>50K
8628,Private,Adm-clerical,0,0,40,<=50K
24213,Private,Craft-repair,3103,0,45,>50K
2543,Private,Craft-repair,0,0,40,<=50K
5011,Private,Adm-clerical,2174,0,40,<=50K
6733,Private,Prof-specialty,0,0,40,>50K
12510,Private,Prof-specialty,0,0,40,<=50K
10800,,,20051,0,50,>50K
14914,Self-emp-not-inc,Sales,7688,0,50,>50K
4674,Self-emp-inc,Farming-fishing,0,0,50,<=50K
32105,Private,Machine-op-inspct,0,1887,40,>50K
9518,Self-emp-inc,Prof-specialty,0,0,50,>50K
1585,Private,Farming-fishing,2105,0,40,<=50K
30403,Private,Prof-specialty,0,0,40,>50K
5387,Private,Exec-managerial,0,0,32,>50K
4046,Private,Tech-support,0,0,62,<=50K
3383,Private,Other-service,0,0,25,<=50K
1386,Self-emp-not-inc,Sales,15024,0,50,>50K
5444,,,0,0,40,<=50K
28569,Private,Craft-repair,5178,0,40,>50K
14088,Private,Handlers-cleaners,0,0,30,<=50K
9139,Private,Sales,0,0,22,<=50K
7147,Self-emp-inc,Exec-managerial,0,2559,50,>50K
11308,Private,Craft-repair,0,0,45,<=50K
3880,Private,Adm-clerical,0,0,40,<=50K
4469,,,0,0,40,<=50K
7361,Private,Sales,0,0,60,>50K
4489,Self-emp-inc,Craft-repair,99999,0,40,>50K
3248,Private,Exec-managerial,0,0,40,<=50K
13051,Private,Farming-fishing,0,0,25,<=50K
2541,Private,Machine-op-inspct,0,0,20,<=50K
16970,Private,Exec-managerial,0,0,40,>50K
6862,Private,Adm-clerical,3471,0,40,<=50K
9053,Private,Other-service,0,0,30,<=50K
23309,,,15024,0,60,>50K
12855,Private,Sales,0,0,40,<=50K
15345,Self-emp-not-inc,Other-service,0,0,45,<=50K
9197,Local-gov,Prof-specialty,0,0,40,<=50K
4755,,,0,0,25,<=50K
2588,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
893,Private,Sales,2463,0,40,<=50K
30767,Private,Exec-managerial,0,0,55,>50K
25093,Private,Sales,0,0,50,>50K
13139,Private,Craft-repair,0,0,45,>50K
14706,Private,Craft-repair,5013,0,52,<=50K
11683,Private,Other-service,0,0,30,<=50K
18143,Private,Prof-specialty,0,0,40,>50K
8590,Self-emp-inc,Sales,7688,0,40,>50K
13003,Private,Sales,0,0,40,>50K
873,Private,Tech-support,0,0,24,>50K
12371,Private,Handlers-cleaners,0,0,40,<=50K
835,Private,Craft-repair,2407,0,40,<=50K
4546,Private,Other-service,0,0,35,<=50K
15303,Private,Handlers-cleaners,0,0,40,<=50K
6029,Self-emp-not-inc,Sales,0,0,50,>50K
8554,Private,Exec-managerial,0,0,40,>50K
10009,Private,Exec-managerial,0,0,36,<=50K
6540,Self-emp-not-inc,Craft-repair,0,0,50,<=50K
4312,,,0,0,25,<=50K
4380,Private,Handlers-cleaners,0,0,40,<=50K
11960,Private,Craft-repair,0,0,40,<=50K
9620,Private,Transport-moving,0,0,45,<=50K
30346,Local-gov,Prof-specialty,0,1977,60,>50K
4783,Federal-gov,Transport-moving,0,0,40,<=50K
11395,Private,Farming-fishing,0,0,35,<=50K
4238,Self-emp-not-inc,Adm-clerical,0,0,12,<=50K
9304,Private,Tech-support,0,0,50,>50K
5583,Private,Other-service,0,0,40,<=50K
20698,Private,Prof-specialty,7688,0,10,>50K
10316,Private,Other-service,0,0,32,<=50K
15118,Private,Sales,0,0,40,>50K
21305,Local-gov,Exec-managerial,0,0,50,>50K
14482,Self-emp-not-inc,Machine-op-inspct,0,0,30,<=50K
29052,Self-emp-not-inc,Prof-specialty,0,1887,40,>50K
10202,,,0,0,40,>50K
14598,Private,Craft-repair,0,0,40,<=50K
14485,Private,Machine-op-inspct,0,0,40,<=50K
27429,Private,Prof-specialty,0,0,40,>50K
23481,Federal-gov,Exec-managerial,15024,0,40,>50K
11250,Private,Other-service,0,0,40,<=50K
28207,Private,Adm-clerical,0,0,35,>50K
3861,Private,Prof-specialty,0,0,40,<=50K
4332,Private,Exec-managerial,0,0,45,>50K
3721,Private,Sales,0,0,27,<=50K
9769,Private,Transport-moving,0,0,50,<=50K
11744,Private,Sales,0,1974,40,<=50K
10872,Self-emp-not-inc,Sales,0,0,60,<=50K
4315,,,8614,0,35,>50K
1280,,,0,0,40,>50K
15751,Private,Craft-repair,0,0,72,>50K
9144,Private,Tech-support,0,0,40,<=50K
847,Private,Adm-clerical,0,0,40,<=50K
15670,Private,Craft-repair,0,0,40,<=50K
21137,Private,Exec-managerial,0,0,60,>50K
371,Private,Other-service,1055,0,24,<=50K
9408,Private,Sales,0,0,40,<=50K
11925,Private,Other-service,0,0,20,<=50K
9552,,,0,0,30,<=50K
10108,Private,Priv-house-serv,0,0,40,<=50K
5406,Self-emp-not-inc,Farming-fishing,0,0,55,<=50K
14705,Private,Transport-moving,0,0,40,<=50K
12664,Private,Farming-fishing,0,0,40,>50K
7757,Self-emp-inc,Prof-specialty,0,0,60,>50K
11715,Private,Prof-specialty,0,0,60,>50K
12397,Private,Other-service,0,0,35,<=50K
32553,Private,Sales,0,0,45,>50K
31010,Private,Tech-support,0,0,40,>50K
2832,Private,Other-service,2597,0,48,<=50K
2234,Private,Craft-repair,5013,0,40,<=50K
21168,Federal-gov,Exec-managerial,0,0,40,>50K
2247,Private,Machine-op-inspct,0,0,40,<=50K
18673,Local-gov,Craft-repair,5178,0,40,>50K
10160,Private,Transport-moving,0,0,85,>50K
23457,Self-emp-not-inc,Prof-specialty,0,0,30,>50K
25122,Private,Sales,0,0,60,>50K
4928,Private,Other-service,0,0,40,<=50K
9549,Private,Craft-repair,0,0,40,>50K
8491,Local-gov,Other-service,0,0,20,<=50K
13739,Self-emp-not-inc,Machine-op-inspct,7298,0,45,>50K
1044,Private,Machine-op-inspct,0,0,40,<=50K
14620,Private,Machine-op-inspct,0,0,40,<=50K
4330,Private,Craft-repair,2829,0,40,<=50K
3200,Private,Machine-op-inspct,0,0,40,<=50K
14106,Private,Other-service,0,0,40,<=50K
2437,Private,Transport-moving,0,0,25,<=50K
17800,Self-emp-not-inc,Sales,0,0,60,>50K
15023,Private,Other-service,0,0,40,<=50K
11774,Private,Prof-specialty,0,0,40,>50K
12194,Private,Sales,0,0,40,<=50K
15666,Federal-gov,Protective-serv,0,0,60,<=50K
11858,Self-emp-inc,Exec-managerial,7688,0,60,>50K
27932,Self-emp-inc,Prof-specialty,0,0,50,>50K
7174,Private,Exec-managerial,0,0,40,<=50K
4371,Private,Exec-managerial,0,0,50,>50K
3566,Private,Exec-managerial,0,0,55,>50K
24429,State-gov,Prof-specialty,0,1902,40,>50K
27693,Self-emp-not-inc,Craft-repair,0,0,50,>50K
10269,Private,Sales,0,0,30,<=50K
7533,Local-gov,Adm-clerical,0,0,40,<=50K
6622,Private,Sales,0,0,40,<=50K
4558,Self-emp-not-inc,Farming-fishing,0,0,65,<=50K
9042,Private,Craft-repair,0,0,40,<=50K
26593,Private,Adm-clerical,7298,0,40,>50K
3523,Private,Prof-specialty,3325,0,40,<=50K
6782,Private,Sales,0,0,40,<=50K
15378,Private,Craft-repair,5178,0,50,>50K
15236,Private,Prof-specialty,0,0,50,<=50K
10449,Private,Exec-managerial,0,0,50,>50K
12515,Private,Sales,0,1719,40,<=50K
7213,Private,Sales,0,1669,55,<=50K
4519,Private,Other-service,0,0,50,<=50K
1745,Self-emp-inc,Adm-clerical,0,0,20,>50K
17122,Private,Exec-managerial,15024,0,40,>50K
5789,Private,Other-service,0,0,40,<=50K
11327,Self-emp-not-inc,Exec-managerial,0,0,70,<=50K
28559,Private,Prof-specialty,14344,0,50,>50K
19551,Private,Transport-moving,0,0,50,>50K
18494,Private,Prof-specialty,0,0,50,>50K
2109,Private,Other-service,0,0,50,<=50K
7323,Private,Sales,0,1762,40,<=50K
7909,Self-emp-not-inc,Farming-fishing,0,0,85,<=50K
10603,Self-emp-not-inc,Other-service,0,0,45,<=50K
9672,Private,Other-service,0,0,32,<=50K
